county,fips,date_local,ozone_avg
Bell,48027,2020-01-17,6
Bell,48027,2020-01-18,32
Bell,48027,2020-01-19,39
Bell,48027,2020-01-20,37
Bell,48027,2020-01-21,41
Bell,48027,2020-01-22,31
Bell,48027,2020-01-23,25
Bell,48027,2020-01-24,37
Bell,48027,2020-01-25,41
Bell,48027,2020-01-26,44
Bell,48027,2020-01-27,38
Bell,48027,2020-01-28,32
Bell,48027,2020-01-29,33
Bell,48027,2020-01-30,24
Bell,48027,2020-01-31,32
Bell,48027,2020-02-01,39
Bell,48027,2020-02-02,45
Bell,48027,2020-02-03,36
Bell,48027,2020-02-04,25
Bell,48027,2020-02-05,25
Bell,48027,2020-02-06,40
Bell,48027,2020-02-07,40
Bell,48027,2020-02-08,41
Bell,48027,2020-02-09,34
Bell,48027,2020-02-10,17
Bell,48027,2020-02-11,17
Bell,48027,2020-02-12,24
Bell,48027,2020-02-13,28
Bell,48027,2020-02-14,32
Bell,48027,2020-02-15,38
Bell,48027,2020-02-16,38
Bell,48027,2020-02-17,33
Bell,48027,2020-02-18,26
Bell,48027,2020-02-19,29
Bell,48027,2020-02-20,37
Bell,48027,2020-02-21,38
Bell,48027,2020-02-22,47
Bell,48027,2020-02-23,33
Bell,48027,2020-02-24,40
Bell,48027,2020-02-25,41
Bell,48027,2020-02-26,38
Bell,48027,2020-02-27,43
Bell,48027,2020-02-28,48
Bell,48027,2020-02-29,54
Bell,48027,2020-03-01,39
Bell,48027,2020-03-02,33
Bell,48027,2020-03-03,22
Bell,48027,2020-03-04,39
Bell,48027,2020-03-05,41
Bell,48027,2020-03-06,46
Bell,48027,2020-03-07,36
Bell,48027,2020-03-08,41
Bell,48027,2020-03-09,33
Bell,48027,2020-03-10,34
Bell,48027,2020-03-11,37
Bell,48027,2020-03-12,40
Bell,48027,2020-03-13,37
Bell,48027,2020-03-14,31
Bell,48027,2020-03-15,13
Bell,48027,2020-03-16,22
Bell,48027,2020-03-17,27
Bell,48027,2020-03-18,29
Bell,48027,2020-03-19,33
Bell,48027,2020-03-20,33
Bell,48027,2020-03-21,21
Bell,48027,2020-03-22,9
Bell,48027,2020-03-23,25
Bell,48027,2020-03-24,48
Bell,48027,2020-03-25,57
Bell,48027,2020-03-26,45
Bell,48027,2020-03-27,46
Bell,48027,2020-03-28,50
Bell,48027,2020-03-29,48
Bell,48027,2020-03-30,30
Bell,48027,2020-03-31,44
Bell,48027,2020-04-01,51
Bell,48027,2020-04-02,35
Bell,48027,2020-04-03,28
Bell,48027,2020-04-04,11
Bell,48027,2020-04-05,31
Bell,48027,2020-04-06,36
Bell,48027,2020-04-07,39
Bell,48027,2020-04-08,41
Bell,48027,2020-04-09,35
Bell,48027,2020-04-10,47
Bell,48027,2020-04-11,39
Bell,48027,2020-04-12,47
Bell,48027,2020-04-13,43
Bell,48027,2020-04-14,41
Bell,48027,2020-04-15,46
Bell,48027,2020-04-16,55
Bell,48027,2020-04-17,37
Bell,48027,2020-04-18,30
Bell,48027,2020-04-19,46
Bell,48027,2020-04-20,40
Bell,48027,2020-04-21,50
Bell,48027,2020-04-22,37
Bell,48027,2020-04-23,54
Bell,48027,2020-04-24,59
Bell,48027,2020-04-25,51
Bell,48027,2020-04-26,54
Bell,48027,2020-04-27,56
Bell,48027,2020-04-28,46
Bell,48027,2020-04-29,53
Bell,48027,2020-04-30,59
Bell,48027,2020-05-01,67
Bell,48027,2020-05-02,49
Bell,48027,2020-05-03,46
Bell,48027,2020-05-04,52
Bell,48027,2020-05-05,58
Bell,48027,2020-05-06,58
Bell,48027,2020-05-07,55
Bell,48027,2020-05-08,47
Bell,48027,2020-05-09,48
Bell,48027,2020-05-10,53
Bell,48027,2020-05-11,57
Bell,48027,2020-05-12,40
Bell,48027,2020-05-13,42
Bell,48027,2020-05-14,48
Bell,48027,2020-05-15,44
Bell,48027,2020-05-16,44
Bell,48027,2020-05-17,50
Bell,48027,2020-05-18,69
Bell,48027,2020-05-19,60
Bell,48027,2020-05-20,54
Bell,48027,2020-05-21,40
Bell,48027,2020-05-22,45
Bell,48027,2020-05-23,34
Bell,48027,2020-05-24,32
Bell,48027,2020-05-25,47
Bell,48027,2020-05-26,40
Bell,48027,2020-05-27,49
Bell,48027,2020-05-28,52
Bell,48027,2020-05-29,54
Bell,48027,2020-05-30,53
Bell,48027,2020-05-31,51
Bell,48027,2020-06-01,45
Bell,48027,2020-06-02,44
Bell,48027,2020-06-03,39
Bell,48027,2020-06-04,38
Bell,48027,2020-06-05,35
Bell,48027,2020-06-06,45
Bell,48027,2020-06-07,47
Bell,48027,2020-06-08,52
Bell,48027,2020-06-09,54
Bell,48027,2020-06-10,50
Bell,48027,2020-06-11,54
Bell,48027,2020-06-12,58
Bell,48027,2020-06-13,67
Bell,48027,2020-06-14,60
Bell,48027,2020-06-15,43
Bell,48027,2020-06-16,50
Bell,48027,2020-06-17,57
Bell,48027,2020-06-18,35
Bell,48027,2020-06-19,27
Bell,48027,2020-06-20,38
Bell,48027,2020-06-21,29
Bell,48027,2020-06-22,32
Bell,48027,2020-06-23,40
Bell,48027,2020-06-24,34
Bell,48027,2020-06-25,49
Bell,48027,2020-06-26,30
Bell,48027,2020-06-27,26
Bell,48027,2020-06-28,23
Bell,48027,2020-06-29,27
Bell,48027,2020-06-30,26
Bell,48027,2020-07-01,35
Bell,48027,2020-07-02,43
Bell,48027,2020-07-03,38
Bell,48027,2020-07-04,35
Bell,48027,2020-07-05,39
Bell,48027,2020-07-06,39
Bell,48027,2020-07-07,34
Bell,48027,2020-07-08,40
Bell,48027,2020-07-09,41
Bell,48027,2020-07-10,40
Bell,48027,2020-07-11,41
Bell,48027,2020-07-12,36
Bell,48027,2020-07-13,49
Bell,48027,2020-07-14,49
Bell,48027,2020-07-15,45
Bell,48027,2020-07-16,44
Bell,48027,2020-07-17,43
Bell,48027,2020-07-18,39
Bell,48027,2020-07-19,34
Bell,48027,2020-07-20,41
Bell,48027,2020-07-21,41
Bell,48027,2020-07-22,35
Bell,48027,2020-07-23,35
Bell,48027,2020-07-24,35
Bell,48027,2020-07-25,27
Bell,48027,2020-07-26,27
Bell,48027,2020-07-27,40
Bell,48027,2020-07-28,38
Bell,48027,2020-07-29,43
Bell,48027,2020-07-30,39
Bell,48027,2020-07-31,37
Bell,48027,2020-08-01,56
Bell,48027,2020-08-02,56
Bell,48027,2020-08-03,64
Bell,48027,2020-08-04,61
Bell,48027,2020-08-05,58
Bell,48027,2020-08-06,49
Bell,48027,2020-08-07,44
Bell,48027,2020-08-08,38
Bell,48027,2020-08-09,29
Bell,48027,2020-08-10,33
Bell,48027,2020-08-11,35
Bell,48027,2020-08-12,41
Bell,48027,2020-08-13,41
Bell,48027,2020-08-14,44
Bell,48027,2020-08-15,42
Bell,48027,2020-08-16,42
Bell,48027,2020-08-17,63
Bell,48027,2020-08-18,68
Bell,48027,2020-08-19,50
Bell,48027,2020-08-20,55
Bell,48027,2020-08-21,58
Bell,48027,2020-08-22,62
Bell,48027,2020-08-23,59
Bell,48027,2020-08-24,56
Bell,48027,2020-08-25,44
Bell,48027,2020-08-26,34
Bell,48027,2020-08-27,37
Bell,48027,2020-08-28,50
Bell,48027,2020-08-29,45
Bell,48027,2020-08-30,33
Bell,48027,2020-08-31,37
Bell,48027,2020-09-01,37
Bell,48027,2020-09-02,35
Bell,48027,2020-09-03,37
Bell,48027,2020-09-04,31
Bell,48027,2020-09-05,34
Bell,48027,2020-09-06,38
Bell,48027,2020-09-07,43
Bell,48027,2020-09-08,26
Bell,48027,2020-09-09,24
Bell,48027,2020-09-10,13
Bell,48027,2020-09-11,26
Bell,48027,2020-09-12,39
Bell,48027,2020-09-13,39
Bell,48027,2020-09-14,45
Bell,48027,2020-09-15,40
Bell,48027,2020-09-16,42
Bell,48027,2020-09-17,41
Bell,48027,2020-09-18,48
Bell,48027,2020-09-19,48
Bell,48027,2020-09-20,47
Bell,48027,2020-09-21,29
Bell,48027,2020-09-22,18
Bell,48027,2020-09-23,25
Bell,48027,2020-09-24,31
Bell,48027,2020-09-25,49
Bell,48027,2020-09-26,48
Bell,48027,2020-09-27,35
Bell,48027,2020-09-28,44
Bell,48027,2020-09-29,39
Bell,48027,2020-09-30,51
Bell,48027,2020-10-01,57
Bell,48027,2020-10-02,44
Bell,48027,2020-10-03,57
Bell,48027,2020-10-04,51
Bell,48027,2020-10-05,48
Bell,48027,2020-10-06,60
Bell,48027,2020-10-07,59
Bell,48027,2020-10-08,47
Bell,48027,2020-10-09,31
Bell,48027,2020-10-10,47
Bell,48027,2020-10-11,53
Bell,48027,2020-10-12,52
Bell,48027,2020-10-13,54
Bell,48027,2020-10-14,61
Bell,48027,2020-10-15,46
Bell,48027,2020-10-16,41
Bell,48027,2020-10-17,37
Bell,48027,2020-10-18,42
Bell,48027,2020-10-19,33
Bell,48027,2020-10-20,36
Bell,48027,2020-10-21,37
Bell,48027,2020-10-22,32
Bell,48027,2020-10-23,23
Bell,48027,2020-10-24,28
Bell,48027,2020-10-25,34
Bell,48027,2020-10-26,8
Bell,48027,2020-10-27,12
Bell,48027,2020-10-28,25
Bell,48027,2020-10-29,33
Bell,48027,2020-10-30,35
Bell,48027,2020-10-31,46
Bell,48027,2020-11-01,43
Bell,48027,2020-11-02,39
Bell,48027,2020-11-03,49
Bell,48027,2020-11-04,49
Bell,48027,2020-11-05,44
Bell,48027,2020-11-06,44
Bell,48027,2020-11-07,44
Bell,48027,2020-11-08,35
Bell,48027,2020-11-09,35
Bell,48027,2020-11-10,35
Bell,48027,2020-11-11,40
Bell,48027,2020-11-12,49
Bell,48027,2020-11-13,33
Bell,48027,2020-11-14,30
Bell,48027,2020-11-15,37
Bell,48027,2020-11-16,42
Bell,48027,2020-11-17,40
Bell,48027,2020-11-18,51
Bell,48027,2020-11-19,45
Bell,48027,2020-11-20,40
Bell,48027,2020-11-21,32
Bell,48027,2020-11-22,27
Bell,48027,2020-11-23,22
Bell,48027,2020-11-24,31
Bell,48027,2020-11-25,37
Bell,48027,2020-11-26,40
Bell,48027,2020-11-27,28
Bell,48027,2020-11-28,19
Bell,48027,2020-11-29,30
Bell,48027,2020-11-30,33
Bell,48027,2020-12-01,37
Bell,48027,2020-12-02,31
Bell,48027,2020-12-03,24
Bell,48027,2020-12-04,33
Bell,48027,2020-12-05,32
Bell,48027,2020-12-06,34
Bell,48027,2020-12-07,36
Bell,48027,2020-12-08,41
Bell,48027,2020-12-09,45
Bell,48027,2020-12-10,50
Bell,48027,2020-12-11,28
Bell,48027,2020-12-12,27
Bell,48027,2020-12-13,16
Bell,48027,2020-12-14,29
Bell,48027,2020-12-15,17
Bell,48027,2020-12-16,25
Bell,48027,2020-12-17,36
Bell,48027,2020-12-18,34
Bell,48027,2020-12-19,29
Bell,48027,2020-12-20,36
Bell,48027,2020-12-21,41
Bell,48027,2020-12-22,47
Bell,48027,2020-12-23,38
Bell,48027,2020-12-24,36
Bell,48027,2020-12-25,37
Bell,48027,2020-12-26,44
Bell,48027,2020-12-27,41
Bell,48027,2020-12-28,16
Bell,48027,2020-12-29,36
Bell,48027,2020-12-30,26
Bell,48027,2020-12-31,24
Bell,48027,2021-01-01,36
Bell,48027,2021-01-02,38
Bell,48027,2021-01-03,46
Bell,48027,2021-01-04,38
Bell,48027,2021-01-05,49
Bell,48027,2021-01-06,32
Bell,48027,2021-01-07,32
Bell,48027,2021-01-08,33
Bell,48027,2021-01-09,29
Bell,48027,2021-01-10,25
Bell,48027,2021-01-11,35
Bell,48027,2021-01-12,35
Bell,48027,2021-01-13,38
Bell,48027,2021-01-14,40
Bell,48027,2021-01-15,39
Bell,48027,2021-01-16,37
Bell,48027,2021-01-17,40
Bell,48027,2021-01-18,46
Bell,48027,2021-01-19,28
Bell,48027,2021-01-20,22
Bell,48027,2021-01-21,18
Bell,48027,2021-01-22,8
Bell,48027,2021-01-23,12
Bell,48027,2021-01-24,15
Bell,48027,2021-01-25,45
Bell,48027,2021-01-26,31
Bell,48027,2021-01-27,35
Bell,48027,2021-01-28,31
Bell,48027,2021-01-29,46
Bell,48027,2021-01-30,47
Bell,48027,2021-01-31,35
Bell,48027,2021-02-01,40
Bell,48027,2021-02-02,44
Bell,48027,2021-02-03,54
Bell,48027,2021-02-04,37
Bell,48027,2021-02-05,39
Bell,48027,2021-02-06,42
Bell,48027,2021-02-07,46
Bell,48027,2021-02-08,43
Bell,48027,2021-02-09,17
Bell,48027,2021-02-10,13
Bell,48027,2021-02-11,22
Bell,48027,2021-02-12,26
Bell,48027,2021-02-13,27
Bell,48027,2021-02-14,30
Bell,48027,2021-02-15,39
Bell,48027,2021-02-16,47
Bell,48027,2021-02-17,36
Bell,48027,2021-02-18,45
Bell,48027,2021-02-19,50
Bell,48027,2021-02-20,53
Bell,48027,2021-02-21,46
Bell,48027,2021-02-22,50
Bell,48027,2021-02-23,54
Bell,48027,2021-02-24,44
Bell,48027,2021-02-25,33
Bell,48027,2021-02-26,25
Bell,48027,2021-02-27,23
Bell,48027,2021-02-28,24
Bell,48027,2021-03-01,37
Bell,48027,2021-03-02,47
Bell,48027,2021-03-03,56
Bell,48027,2021-03-04,62
Bell,48027,2021-03-05,50
Bell,48027,2021-03-06,49
Bell,48027,2021-03-07,53
Bell,48027,2021-03-08,57
Bell,48027,2021-03-09,47
Bell,48027,2021-03-10,46
Bell,48027,2021-03-11,41
Bell,48027,2021-03-12,35
Bell,48027,2021-03-13,34
Bell,48027,2021-03-14,50
Bell,48027,2021-03-15,56
Bell,48027,2021-03-16,32
Bell,48027,2021-03-17,48
Bell,48027,2021-03-18,42
Bell,48027,2021-03-19,53
Bell,48027,2021-03-20,53
Bell,48027,2021-03-21,55
Bell,48027,2021-03-22,45
Bell,48027,2021-03-23,47
Bell,48027,2021-03-24,43
Bell,48027,2021-03-25,41
Bell,48027,2021-03-26,64
Bell,48027,2021-03-27,37
Bell,48027,2021-03-28,53
Bell,48027,2021-03-29,58
Bell,48027,2021-03-30,38
Bell,48027,2021-03-31,50
Bell,48027,2021-04-01,58
Bell,48027,2021-04-02,63
Bell,48027,2021-04-03,49
Bell,48027,2021-04-04,48
Bell,48027,2021-04-05,49
Bell,48027,2021-04-06,42
Bell,48027,2021-04-07,51
Bell,48027,2021-04-08,57
Bell,48027,2021-04-09,52
Bell,48027,2021-04-10,52
Bell,48027,2021-04-11,69
Bell,48027,2021-04-12,50
Bell,48027,2021-04-13,58
Bell,48027,2021-04-14,54
Bell,48027,2021-04-15,31
Bell,48027,2021-04-16,25
Bell,48027,2021-04-17,31
Bell,48027,2021-04-18,44
Bell,48027,2021-04-19,54
Bell,48027,2021-04-20,45
Bell,48027,2021-04-21,46
Bell,48027,2021-04-22,52
Bell,48027,2021-04-23,33
Bell,48027,2021-04-24,45
Bell,48027,2021-04-25,59
Bell,48027,2021-04-26,53
Bell,48027,2021-04-27,32
Bell,48027,2021-04-28,33
Bell,48027,2021-04-29,19
Bell,48027,2021-04-30,32
Bell,48027,2021-05-01,32
Bell,48027,2021-05-02,59
Bell,48027,2021-05-03,56
Bell,48027,2021-05-04,42
Bell,48027,2021-05-05,56
Bell,48027,2021-05-06,62
Bell,48027,2021-05-07,65
Bell,48027,2021-05-08,44
Bell,48027,2021-05-09,36
Bell,48027,2021-05-10,28
Bell,48027,2021-05-11,25
Bell,48027,2021-05-12,33
Bell,48027,2021-05-13,46
Bell,48027,2021-05-14,51
Bell,48027,2021-05-15,45
Bell,48027,2021-05-16,43
Bell,48027,2021-05-17,50
Bell,48027,2021-05-18,53
Bell,48027,2021-05-19,45
Bell,48027,2021-05-20,58
Bell,48027,2021-05-21,51
Bell,48027,2021-05-22,38
Bell,48027,2021-05-23,39
Bell,48027,2021-05-24,35
Bell,48027,2021-05-25,37
Bell,48027,2021-05-26,39
Bell,48027,2021-05-27,38
Bell,48027,2021-05-28,35
Bell,48027,2021-05-29,49
Bell,48027,2021-05-30,36
Bell,48027,2021-05-31,40
Bell,48027,2021-06-01,38
Bell,48027,2021-06-02,45
Bell,48027,2021-06-03,21
Bell,48027,2021-06-04,38
Bell,48027,2021-06-05,43
Bell,48027,2021-06-06,38
Bell,48027,2021-06-07,40
Bell,48027,2021-06-08,37
Bell,48027,2021-06-09,40
Bell,48027,2021-06-10,41
Bell,48027,2021-06-11,38
Bell,48027,2021-06-12,40
Bell,48027,2021-06-13,45
Bell,48027,2021-06-14,53
Bell,48027,2021-06-15,62
Bell,48027,2021-06-16,69
Bell,48027,2021-06-17,59
Bell,48027,2021-06-18,65
Bell,48027,2021-06-19,69
Bell,48027,2021-06-20,37
Bell,48027,2021-06-21,41
Bell,48027,2021-06-22,48
Bell,48027,2021-06-23,41
Bell,48027,2021-06-24,37
Bell,48027,2021-06-25,41
Bell,48027,2021-06-26,32
Bell,48027,2021-06-27,29
Bell,48027,2021-06-28,33
Bell,48027,2021-06-29,32
Bell,48027,2021-06-30,34
Bexar,48029,2017-09-01,66
Bexar,48029,2017-09-02,51
Bexar,48029,2017-09-03,63
Bexar,48029,2017-09-04,51
Bexar,48029,2017-09-05,44
Bexar,48029,2017-09-06,50
Bexar,48029,2017-09-07,56
Bexar,48029,2017-09-08,62
Bexar,48029,2017-09-09,54
Bexar,48029,2017-09-10,54
Bexar,48029,2017-09-11,56
Bexar,48029,2017-09-12,69
Bexar,48029,2017-09-13,75
Bexar,48029,2017-09-14,59
Bexar,48029,2017-09-15,57
Bexar,48029,2017-09-16,49
Bexar,48029,2017-09-17,43
Bexar,48029,2017-09-18,41
Bexar,48029,2017-09-19,28
Bexar,48029,2017-09-20,31
Bexar,48029,2017-09-21,28
Bexar,48029,2017-09-22,38
Bexar,48029,2017-09-23,43
Bexar,48029,2017-09-24,33
Bexar,48029,2017-09-25,27
Bexar,48029,2017-09-26,15
Bexar,48029,2017-09-27,24
Bexar,48029,2017-09-28,29
Bexar,48029,2017-09-29,33
Bexar,48029,2017-09-30,61
Bexar,48029,2017-10-01,68
Bexar,48029,2017-10-02,60
Bexar,48029,2017-10-03,28
Bexar,48029,2017-10-04,35
Bexar,48029,2017-10-05,46
Bexar,48029,2017-10-06,66
Bexar,48029,2017-10-07,47
Bexar,48029,2017-10-08,50
Bexar,48029,2017-10-09,42
Bexar,48029,2017-10-10,33
Bexar,48029,2017-10-11,43
Bexar,48029,2017-10-12,52
Bexar,48029,2017-10-13,37
Bexar,48029,2017-10-14,42
Bexar,48029,2017-10-15,38
Bexar,48029,2017-10-16,47
Bexar,48029,2017-10-17,55
Bexar,48029,2017-10-18,62
Bexar,48029,2017-10-19,47
Bexar,48029,2017-10-20,35
Bexar,48029,2017-10-21,32
Bexar,48029,2017-10-22,42
Bexar,48029,2017-10-23,54
Bexar,48029,2017-10-24,43
Bexar,48029,2017-10-25,44
Bexar,48029,2017-10-26,49
Bexar,48029,2017-10-27,34
Bexar,48029,2017-10-28,42
Bexar,48029,2017-10-29,47
Bexar,48029,2017-10-30,49
Bexar,48029,2017-10-31,30
Bexar,48029,2017-11-01,42
Bexar,48029,2017-11-02,35
Bexar,48029,2017-11-03,37
Bexar,48029,2017-11-04,30
Bexar,48029,2017-11-05,32
Bexar,48029,2017-11-06,36
Bexar,48029,2017-11-07,36
Bexar,48029,2017-11-08,23
Bexar,48029,2017-11-09,16
Bexar,48029,2017-11-10,28
Bexar,48029,2017-11-11,38
Bexar,48029,2017-11-12,25
Bexar,48029,2017-11-13,45
Bexar,48029,2017-11-14,37
Bexar,48029,2017-11-15,37
Bexar,48029,2017-11-16,35
Bexar,48029,2017-11-17,31
Bexar,48029,2017-11-18,39
Bexar,48029,2017-11-19,41
Bexar,48029,2017-11-20,45
Bexar,48029,2017-11-21,41
Bexar,48029,2017-11-22,37
Bexar,48029,2017-11-23,40
Bexar,48029,2017-11-24,53
Bexar,48029,2017-11-25,55
Bexar,48029,2017-11-26,51
Bexar,48029,2017-11-27,56
Bexar,48029,2017-11-28,48
Bexar,48029,2017-11-29,36
Bexar,48029,2017-11-30,44
Bexar,48029,2017-12-01,55
Bexar,48029,2017-12-02,49
Bexar,48029,2017-12-03,28
Bexar,48029,2017-12-04,32
Bexar,48029,2017-12-05,30
Bexar,48029,2017-12-06,26
Bexar,48029,2017-12-07,30
Bexar,48029,2017-12-08,31
Bexar,48029,2017-12-09,41
Bexar,48029,2017-12-10,37
Bexar,48029,2017-12-11,42
Bexar,48029,2017-12-12,39
Bexar,48029,2017-12-13,32
Bexar,48029,2017-12-14,29
Bexar,48029,2017-12-15,33
Bexar,48029,2017-12-16,27
Bexar,48029,2017-12-17,18
Bexar,48029,2017-12-18,13
Bexar,48029,2017-12-19,14
Bexar,48029,2017-12-20,28
Bexar,48029,2017-12-21,35
Bexar,48029,2017-12-22,20
Bexar,48029,2017-12-23,28
Bexar,48029,2017-12-24,34
Bexar,48029,2017-12-25,23
Bexar,48029,2017-12-26,16
Bexar,48029,2017-12-27,18
Bexar,48029,2017-12-28,18
Bexar,48029,2017-12-29,18
Bexar,48029,2017-12-30,26
Bexar,48029,2017-12-31,15
Bexar,48029,2018-01-01,28
Bexar,48029,2018-01-02,29
Bexar,48029,2018-01-03,38
Bexar,48029,2018-01-04,44
Bexar,48029,2018-01-05,43
Bexar,48029,2018-01-06,40
Bexar,48029,2018-01-07,36
Bexar,48029,2018-01-08,39
Bexar,48029,2018-01-09,38
Bexar,48029,2018-01-10,44
Bexar,48029,2018-01-11,32
Bexar,48029,2018-01-12,38
Bexar,48029,2018-01-13,37
Bexar,48029,2018-01-14,43
Bexar,48029,2018-01-15,40
Bexar,48029,2018-01-16,36
Bexar,48029,2018-01-17,31
Bexar,48029,2018-01-18,32
Bexar,48029,2018-01-19,26
Bexar,48029,2018-01-20,25
Bexar,48029,2018-01-21,28
Bexar,48029,2018-01-22,39
Bexar,48029,2018-01-23,37
Bexar,48029,2018-01-24,46
Bexar,48029,2018-01-25,44
Bexar,48029,2018-01-26,37
Bexar,48029,2018-01-27,29
Bexar,48029,2018-01-28,41
Bexar,48029,2018-01-29,45
Bexar,48029,2018-01-30,44
Bexar,48029,2018-01-31,44
Bexar,48029,2018-02-01,44
Bexar,48029,2018-02-02,37
Bexar,48029,2018-02-03,27
Bexar,48029,2018-02-04,52
Bexar,48029,2018-02-05,24
Bexar,48029,2018-02-06,14
Bexar,48029,2018-02-07,28
Bexar,48029,2018-02-08,28
Bexar,48029,2018-02-09,18
Bexar,48029,2018-02-10,17
Bexar,48029,2018-02-11,30
Bexar,48029,2018-02-12,35
Bexar,48029,2018-02-13,11
Bexar,48029,2018-02-14,17
Bexar,48029,2018-02-15,22
Bexar,48029,2018-02-16,32
Bexar,48029,2018-02-17,25
Bexar,48029,2018-02-18,30
Bexar,48029,2018-02-19,28
Bexar,48029,2018-02-20,23
Bexar,48029,2018-02-21,19
Bexar,48029,2018-02-22,16
Bexar,48029,2018-02-23,16
Bexar,48029,2018-02-24,16
Bexar,48029,2018-02-25,37
Bexar,48029,2018-02-26,50
Bexar,48029,2018-02-27,30
Bexar,48029,2018-02-28,35
Bexar,48029,2018-03-01,43
Bexar,48029,2018-03-02,47
Bexar,48029,2018-03-03,38
Bexar,48029,2018-03-04,29
Bexar,48029,2018-03-05,41
Bexar,48029,2018-03-06,56
Bexar,48029,2018-03-07,50
Bexar,48029,2018-03-08,55
Bexar,48029,2018-03-09,49
Bexar,48029,2018-03-10,48
Bexar,48029,2018-03-11,46
Bexar,48029,2018-03-12,53
Bexar,48029,2018-03-13,55
Bexar,48029,2018-03-14,65
Bexar,48029,2018-03-15,50
Bexar,48029,2018-03-16,50
Bexar,48029,2018-03-17,39
Bexar,48029,2018-03-18,42
Bexar,48029,2018-03-19,56
Bexar,48029,2018-03-20,48
Bexar,48029,2018-03-21,61
Bexar,48029,2018-03-22,56
Bexar,48029,2018-03-23,45
Bexar,48029,2018-03-24,39
Bexar,48029,2018-03-25,37
Bexar,48029,2018-03-26,43
Bexar,48029,2018-03-27,38
Bexar,48029,2018-03-28,37
Bexar,48029,2018-03-29,46
Bexar,48029,2018-03-30,53
Bexar,48029,2018-03-31,56
Bexar,48029,2018-04-01,48
Bexar,48029,2018-04-02,35
Bexar,48029,2018-04-03,37
Bexar,48029,2018-04-04,50
Bexar,48029,2018-04-05,45
Bexar,48029,2018-04-06,33
Bexar,48029,2018-04-07,32
Bexar,48029,2018-04-08,42
Bexar,48029,2018-04-09,35
Bexar,48029,2018-04-10,56
Bexar,48029,2018-04-11,64
Bexar,48029,2018-04-12,45
Bexar,48029,2018-04-13,44
Bexar,48029,2018-04-14,48
Bexar,48029,2018-04-15,56
Bexar,48029,2018-04-16,57
Bexar,48029,2018-04-17,56
Bexar,48029,2018-04-18,61
Bexar,48029,2018-04-19,57
Bexar,48029,2018-04-20,48
Bexar,48029,2018-04-21,41
Bexar,48029,2018-04-22,51
Bexar,48029,2018-04-23,77
Bexar,48029,2018-04-24,72
Bexar,48029,2018-04-25,61
Bexar,48029,2018-04-26,62
Bexar,48029,2018-04-27,62
Bexar,48029,2018-04-28,72
Bexar,48029,2018-04-29,66
Bexar,48029,2018-04-30,47
Bexar,48029,2018-05-01,34
Bexar,48029,2018-05-02,31
Bexar,48029,2018-05-03,38
Bexar,48029,2018-05-04,41
Bexar,48029,2018-05-05,58
Bexar,48029,2018-05-06,71
Bexar,48029,2018-05-07,83
Bexar,48029,2018-05-08,61
Bexar,48029,2018-05-09,58
Bexar,48029,2018-05-10,58
Bexar,48029,2018-05-11,49
Bexar,48029,2018-05-12,45
Bexar,48029,2018-05-13,43
Bexar,48029,2018-05-14,41
Bexar,48029,2018-05-15,49
Bexar,48029,2018-05-16,60
Bexar,48029,2018-05-17,64
Bexar,48029,2018-05-18,52
Bexar,48029,2018-05-19,38
Bexar,48029,2018-05-20,39
Bexar,48029,2018-05-21,53
Bexar,48029,2018-05-22,42
Bexar,48029,2018-05-23,48
Bexar,48029,2018-05-24,58
Bexar,48029,2018-05-25,58
Bexar,48029,2018-05-26,57
Bexar,48029,2018-05-27,57
Bexar,48029,2018-05-28,61
Bexar,48029,2018-05-29,63
Bexar,48029,2018-05-30,48
Bexar,48029,2018-05-31,50
Bexar,48029,2018-06-01,48
Bexar,48029,2018-06-02,50
Bexar,48029,2018-06-03,51
Bexar,48029,2018-06-04,58
Bexar,48029,2018-06-05,55
Bexar,48029,2018-06-06,55
Bexar,48029,2018-06-07,44
Bexar,48029,2018-06-08,40
Bexar,48029,2018-06-09,35
Bexar,48029,2018-06-10,31
Bexar,48029,2018-06-11,34
Bexar,48029,2018-06-12,35
Bexar,48029,2018-06-13,39
Bexar,48029,2018-06-14,39
Bexar,48029,2018-06-15,37
Bexar,48029,2018-06-16,35
Bexar,48029,2018-06-17,34
Bexar,48029,2018-06-18,34
Bexar,48029,2018-06-19,20
Bexar,48029,2018-06-20,29
Bexar,48029,2018-06-21,37
Bexar,48029,2018-06-22,40
Bexar,48029,2018-06-23,34
Bexar,48029,2018-06-24,33
Bexar,48029,2018-06-25,37
Bexar,48029,2018-06-26,33
Bexar,48029,2018-06-27,37
Bexar,48029,2018-06-28,33
Bexar,48029,2018-06-29,31
Bexar,48029,2018-06-30,31
Bexar,48029,2018-07-01,31
Bexar,48029,2018-07-02,37
Bexar,48029,2018-07-03,45
Bexar,48029,2018-07-04,37
Bexar,48029,2018-07-05,38
Bexar,48029,2018-07-06,54
Bexar,48029,2018-07-07,48
Bexar,48029,2018-07-08,47
Bexar,48029,2018-07-09,29
Bexar,48029,2018-07-10,36
Bexar,48029,2018-07-11,41
Bexar,48029,2018-07-12,41
Bexar,48029,2018-07-13,35
Bexar,48029,2018-07-14,35
Bexar,48029,2018-07-15,30
Bexar,48029,2018-07-16,33
Bexar,48029,2018-07-17,45
Bexar,48029,2018-07-18,47
Bexar,48029,2018-07-19,50
